#x, y, z, a, b, theta
-89.79099712371826, 165.6410020828247, -179.489, 26.489999771118164, 8.829999923706055, -0.7082380909885391
-88.11104686654431, 167.257956429354, -178.689, 22.516831791271745, 8.609999656677246, 2.437254960446155
-90.49599781036352, 164.6909986495972, -173.089, 11.853108558790174, 8.670000076293945, -0.5068370809737329
-90.76575975418092, 164.23461561203004, -170.689, 15.406036504600939, 9.369999885559082, 3.141592653589793
-90.52717343858285, 164.55482729386048, -171.489, 15.333313560547037, 9.09000015258789, 2.8484291076799915
-90.41450733317347, 165.12423001100265, -169.889, 16.385625064373016, 9.710000038146973, -0.1728699455418895
-90.1577461107521, 164.9892570630786, -172.289, 14.818426964656403, 8.850000381469727, 2.737977740746647
-89.16682614103019, 166.1801663511324, -177.889, 14.759563842135023, 8.4399995803833, 2.8718843738573376
-88.79568363564276, 166.4773189888678, -175.489, 9.656821345077885, 8.289999961853027, 1.0169163682451121
-90.32100114822387, 164.93000948249556, -174.689, 9.880342911849741, 8.369999885559082, 2.738279791151979
-88.34500198364258, 166.97900314331054, -177.089, 10.849322781866896, 8.319999694824219, 1.3293828601834041
-90.43000240325927, 164.76800327301027, -173.889, 10.745234967960453, 8.510000228881836, -0.46150663693925814
-90.08269195276515, 165.216311648309, -176.289, 9.758244188942307, 8.270000457763672, 2.653999398026214
-89.17125523625245, 165.00174128474333, -167.489, 14.763738325006878, 9.609999656677246, 3.141592653589793
-90.25329058903162, 163.91370922786302, -162.689, 10.923159191718819, 8.729999542236328, 2.3137396432377066
-91.18811382511464, 162.84688983699306, -161.889, 10.919459331365847, 8.770000457763672, 2.004318408991006
-90.57155617223313, 164.050445475716, -169.089, 16.61588967437415, 10.020000457763672, 3.141592653589793
-90.19689139228711, 165.36462023359357, -168.289, 15.498283300150153, 9.949999809265137, -3.141592653589793
-89.43900136947633, 164.04383862547076, -164.289, 15.316332454201444, 8.779999732971191, -0.5850837867561292
-89.76769794470756, 164.40230022423754, -165.089, 15.061021655707645, 8.899999618530273, 2.6325352632895065
-91.81213777430918, 162.53804954166958, -160.289, 11.575760639817648, 9.130000114440918, -1.1956009936260656
-89.1690034866333, 165.0069990158081, -165.889, 15.146978839758964, 9.079999923706055, -0.8322810012882045
-89.56499643325806, 164.2715814517981, -163.489, 14.920717694164491, 8.720000267028809, 2.340378659232373
-91.1666013053035, 162.9933947274549, -161.089, 10.65501610259746, 8.930000305175781, 2.0515874557863585
-89.81509805709186, 163.91117273061712, -166.689, 17.1089269825183, 9.319999694824219, 1.880131766914872
-89.44799842834473, 162.6939998626709, -150.689, 10.590112842757001, 7.909999847412109, -2.630795408482791
-89.65000123977661, 162.68500547409053, -151.489, 12.121208125774814, 8.199999809265137, 0.3864485599864399
-91.6050003496227, 161.34909435114997, -153.889, 13.621808708081687, 9.170000076293945, 3.1216448033484676
-91.49700317382812, 161.01700439453126, -152.289, 13.064704031943627, 8.5, 2.9389563331760193
-92.17199935913084, 162.30028950905987, -157.089, 15.48088154874755, 10.180000305175781, -1.607749203635238
-91.20775142134488, 162.94723972855746, -157.889, 13.922776262175795, 9.890000343322754, 3.1415692459144786
-91.74399623870849, 161.75428353198626, -155.489, 15.754958888560235, 10.010000228881836, -0.6096576176622568
-90.28560346619936, 162.76228505975445, -156.289, 15.595923074628615, 10.15999984741211, 2.7303886183448167
-90.12845781801366, 160.8950050354004, -154.689, 16.326865872537525, 9.569999694824219, -0.27408033558230754
